job_id,tag,matrix,perm,perm_type,category,error_type,error_message,job_dir
1458218,FLASHSPARSE_SPMM_ROW,delaunay_n23.mtx,TCA_reorder,ROW,ops,job_failed,"/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
         ^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'perms/TCA_reorder/delaunay_n23.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/FLASHSPARSE_SPMM_ROW/20260319_121541_3
1465716,FLASHSPARSE_SPMM_SYMMETRIC,ABACUS_shell_hd.mtx,SB_slashburn,SYMMETRIC,ops,job_failed,"e/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
         ^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'perms/SB_slashburn/ABACUS_shell_hd.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/FLASHSPARSE_SPMM_SYMMETRIC/20260320_045709_6
1461669,SMAT_SPMM_SYMMETRIC,rgg_n_2_22_s0.mtx,GROOT_reorder,SYMMETRIC,ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error: [Errno 2] No such file or directory: 'perms/GROOT_reorder/rgg_n_2_22_s0.perm'

To install SMaT, run: bash operators/install_smat.sh",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/SMAT_SPMM_SYMMETRIC/20260319_182344_2
1461187,CUSPARSE_SPMM_CSR_SYMMETRIC,venturiLevel3.mtx,GROOT_reorder,SYMMETRIC,ops,job_failed,", in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms/GROOT_reorder/venturiLevel3.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_CSR_SYMMETRIC/20260319_180243
1460289,ACCSPMM_SPMM_ROW,hep-th.mtx,TCA_reorder,ROW,ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error: [Errno 2] No such file or directory: 'perms/TCA_reorder/hep-th.perm'

To install AccSpMM, run: bash operators/install_accspmm.sh",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ACCSPMM_SPMM_ROW/20260319_163722_1
1461636,SMAT_SPMM_SYMMETRIC,rgg_n_2_18_s0.mtx,TCA_reorder,SYMMETRIC,ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error: [Errno 2] No such file or directory: 'perms/TCA_reorder/rgg_n_2_18_s0.perm'

To install SMaT, run: bash operators/install_smat.sh",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/SMAT_SPMM_SYMMETRIC/20260319_182341_5
1470871,SMAT_SPMM_SYMMETRIC,com-Youtube.mtx,SB_gray,SYMMETRIC,random_ops,job_failed,"arseMatrix] 1134896 x 1134896, nnz = 5975248, A[0] = 1.000000
[HGEMM 2026-03-20 08:22:54 3233563:3233563 matrix.h:175 SparseMatrix] Finished creating BCSR from CSR
[HGEMM 2026-03-20 08:22:54 3233563:3233563 matrix.h:176 SparseMatrix] 5031206761 total blocks, 5315575 nonzero blocks, 2425 dense blocks, 5313150 sparse blocks
[HGEMM 2026-03-20 08:22:54 3233563:3233563 matrix.h:189 SparseMatrix] CUDA Runtime API error = 0002 ""cudaErrorMemoryAllocation"", runtime version: 12050, driver version: 12090",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/SMAT_SPMM_SYMMETRIC_RANDOM/20260320_074927_2
1466602,DTC_SPMM_ROW,wiki-talk-temporal.mtx,SB_metis,ROW,random_ops,job_failed,"o.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
         ^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'perms_random/SB_metis/wiki-talk-temporal.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/DTC_SPMM_ROW_RANDOM/20260320_051929_2
1460107,ACCSPMM_SPMM_ROW,kron_g500-logn20.mtx,SB_patoh,ROW,ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error: [Errno 2] No such file or directory: 'perms/SB_patoh/kron_g500-logn20.perm'

To install AccSpMM, run: bash operators/install_accspmm.sh",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ACCSPMM_SPMM_ROW/20260319_155825_1
1456101,SMAT_SPMM_NO_REORDER,kron_g500-logn18.mtx,,ROW,ops,job_failed,"[HGEMM 2026-03-18 20:03:23 1116843:1116843 main.cu:82 main] Profiling: enable wmma: 1, enable mma: 1, warmup iterations: 1, profiling iterations: 10, sleep duration: 100 ms, enable check: 0
[HGEMM 2026-03-18 20:03:23 1116843:1116843 main.cu:90 main] Input .mtx: /tmp/tmpvayckmsx.mtx
[HGEMM 2026-03-18 20:03:26 1116843:1116843 matrix.h:150 SparseMatrix] Read /tmp/tmpvayckmsx.mtx
[HGEMM 2026-03-18 20:03:26 1116843:1116843 matrix.h:156 SparseMatrix] 262144 x 262144, nnz = 21165908, A[0] = 1.000000",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/SMAT_SPMM_NO_REORDER/20260318_200022
1470346,SMAT_SPMM_SYMMETRIC,packing-500x100x100-b050.mtx,SB_rabbit,SYMMETRIC,random_ops,job_failed,"ing iterations: 10, sleep duration: 100 ms, enable check: 0
[HGEMM 2026-03-20 07:46:18 3519320:3519320 main.cu:90 main] Input .mtx: /tmp/tmpx1ma_8pd.mtx
[HGEMM 2026-03-20 07:46:24 3519320:3519320 matrix.h:150 SparseMatrix] Read /tmp/tmpx1ma_8pd.mtx
[HGEMM 2026-03-20 07:46:24 3519320:3519320 matrix.h:156 SparseMatrix] 2145856 x 2145856, nnz = 34976486, A[0] = 1.000000

[2026-03-20T07:46:59.466] error: Detected 1 oom_kill event in StepId=1470346.batch. Some of the step tasks have been OOM Killed.",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/SMAT_SPMM_SYMMETRIC_RANDOM/20260320_073448_16
1471534,DTC_SPMM_SYMMETRIC,rgg_n_2_20_s0.mtx,SB_slashburn,SYMMETRIC,random_ops,job_failed,"lo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
         ^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'perms_random/SB_slashburn/rgg_n_2_20_s0.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/DTC_SPMM_SYMMETRIC_RANDOM/20260320_083530_3
1456143,SMAT_SPMM_NO_REORDER,wb-edu.mtx,,ROW,ops,job_failed,"HGEMM 2026-03-18 20:16:47 1136325:1136325 main.cu:82 main] Profiling: enable wmma: 1, enable mma: 1, warmup iterations: 1, profiling iterations: 10, sleep duration: 100 ms, enable check: 0
[HGEMM 2026-03-18 20:16:47 1136325:1136325 main.cu:90 main] Input .mtx: /tmp/tmp7_8d042z.mtx
[HGEMM 2026-03-18 20:16:56 1136325:1136325 matrix.h:150 SparseMatrix] Read /tmp/tmp7_8d042z.mtx
[HGEMM 2026-03-18 20:16:56 1136325:1136325 matrix.h:156 SparseMatrix] 9845728 x 9845728, nnz = 57156537, A[0] = 1.000000",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/SMAT_SPMM_NO_REORDER/20260318_200028_1
1459185,SMAT_SPMM_ROW,human_gene1.mtx,SB_patoh,ROW,ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error: [Errno 2] No such file or directory: 'perms/SB_patoh/human_gene1.perm'

To install SMaT, run: bash operators/install_smat.sh",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/SMAT_SPMM_ROW/20260319_130932_1
1468716,ACCSPMM_SPMM_ROW,mi2010.mtx,TCA_reorder,ROW,random_ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error: [Errno 2] No such file or directory: 'perms_random/TCA_reorder/mi2010.perm'

To install AccSpMM, run: bash operators/install_accspmm.sh",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ACCSPMM_SPMM_ROW_RANDOM/20260320_063639
1469262,ASPT_SPMM_SYMMETRIC,crashbasis.mtx,TCA_reorder,SYMMETRIC,random_ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error loading matrix: [Errno 2] No such file or directory: 'perms_random/TCA_reorder/crashbasis.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_SYMMETRIC_RANDOM/20260320_070444_1
1457857,DTC_SPMM_ROW,kron_g500-logn17.mtx,TCA_reorder,ROW,ops,job_failed,"e/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
         ^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'perms/TCA_reorder/kron_g500-logn17.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/DTC_SPMM_ROW/20260319_114133_4
1468427,SMAT_SPMM_ROW,amazon0312.mtx,SB_metis,ROW,random_ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error: [Errno 2] No such file or directory: 'perms_random/SB_metis/amazon0312.perm'

To install SMaT, run: bash operators/install_smat.sh",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/SMAT_SPMM_ROW_RANDOM/20260320_060905_1
1468606,ACCSPMM_SPMM_ROW,NotreDame_www.mtx,TCA_reorder,ROW,random_ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error: [Errno 2] No such file or directory: 'perms_random/TCA_reorder/NotreDame_www.perm'

To install AccSpMM, run: bash operators/install_accspmm.sh",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ACCSPMM_SPMM_ROW_RANDOM/20260320_063305_1
1458264,FLASHSPARSE_SPMM_ROW,M6.mtx,SB_slashburn,ROW,ops,job_failed,"File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
         ^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'perms/SB_slashburn/M6.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/FLASHSPARSE_SPMM_ROW/20260319_121557_2
1466895,FLASHSPARSE_SPMM_ROW,ljournal-2008.mtx,SB_patoh,ROW,random_ops,job_failed,"/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
         ^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'perms_random/SB_patoh/ljournal-2008.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/FLASHSPARSE_SPMM_ROW_RANDOM/20260320_052657_8
1460531,ASPT_SPMM_SYMMETRIC,Freescale1.mtx,GROOT_reorder,SYMMETRIC,ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error loading matrix: [Errno 2] No such file or directory: 'perms/GROOT_reorder/Freescale1.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_SYMMETRIC/20260319_172123
1470101,CUSPARSE_SPMM_CSR_SYMMETRIC,soc-LiveJournal1.mtx,GROOT_reorder,SYMMETRIC,random_ops,job_failed,"and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms_random/GROOT_reorder/soc-LiveJournal1.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_CSR_SYMMETRIC_RANDOM/20260320_072649_5
1471528,DTC_SPMM_SYMMETRIC,venturiLevel3.mtx,TCA_reorder,SYMMETRIC,random_ops,job_failed,"olo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
         ^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'perms_random/TCA_reorder/venturiLevel3.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/DTC_SPMM_SYMMETRIC_RANDOM/20260320_083529_6
1469255,ASPT_SPMM_SYMMETRIC,torso2.mtx,TCA_reorder,SYMMETRIC,random_ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error loading matrix: [Errno 2] No such file or directory: 'perms_random/TCA_reorder/torso2.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_SYMMETRIC_RANDOM/20260320_070442
1467542,CUSPARSE_SPMM_CSR_ROW,rgg_n_2_19_s0.mtx,GROOT_reorder,ROW,random_ops,job_failed,"ad_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms_random/GROOT_reorder/rgg_n_2_19_s0.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_CSR_ROW_RANDOM/20260320_054525
1462562,ACCSPMM_SPMM_SYMMETRIC,wiki-Talk.mtx,TCA_reorder,SYMMETRIC,ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error: [Errno 2] No such file or directory: 'perms/TCA_reorder/wiki-Talk.perm'

To install AccSpMM, run: bash operators/install_accspmm.sh",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ACCSPMM_SPMM_SYMMETRIC/20260320_002919_3
1468121,SMAT_SPMM_ROW,wikipedia-20061104.mtx,SB_degree,ROW,random_ops,job_failed,"HGEMM 2026-03-20 06:26:48 2608231:2608231 main.cu:82 main] Profiling: enable wmma: 1, enable mma: 1, warmup iterations: 1, profiling iterations: 10, sleep duration: 100 ms, enable check: 0
[HGEMM 2026-03-20 06:26:48 2608231:2608231 main.cu:90 main] Input .mtx: /tmp/tmprh_7pjph.mtx
[HGEMM 2026-03-20 06:26:56 2608231:2608231 matrix.h:150 SparseMatrix] Read /tmp/tmprh_7pjph.mtx
[HGEMM 2026-03-20 06:26:56 2608231:2608231 matrix.h:156 SparseMatrix] 3148448 x 3148448, nnz = 39383235, A[0] = 1.000000",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/SMAT_SPMM_ROW_RANDOM/20260320_055348_16
1468897,ACCSPMM_SPMM_ROW,soc-LiveJournal1.mtx,SB_patoh,ROW,random_ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error: [Errno 2] No such file or directory: 'perms_random/SB_patoh/soc-LiveJournal1.perm'

To install AccSpMM, run: bash operators/install_accspmm.sh",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ACCSPMM_SPMM_ROW_RANDOM/20260320_064627_2
1469909,CUSPARSE_SPMM_CSR_SYMMETRIC,ca2010.mtx,TCA_reorder,SYMMETRIC,random_ops,job_failed,"05, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms_random/TCA_reorder/ca2010.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_CSR_SYMMETRIC_RANDOM/20260320_072608_2
1465956,ASPT_SPMM_ROW,ok2010.mtx,TCA_reorder,ROW,random_ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error loading matrix: [Errno 2] No such file or directory: 'perms_random/TCA_reorder/ok2010.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW_RANDOM/20260320_050623
1460485,ASPT_SPMM_SYMMETRIC,venturiLevel3.mtx,GROOT_reorder,SYMMETRIC,ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error loading matrix: [Errno 2] No such file or directory: 'perms/GROOT_reorder/venturiLevel3.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_SYMMETRIC/20260319_172107_8
1461437,CUSPARSE_SPMM_CSR_SYMMETRIC,3Dspectralwave.mtx,TCA_reorder,SYMMETRIC,ops,job_failed,"5, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms/TCA_reorder/3Dspectralwave.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_CSR_SYMMETRIC/20260319_180357_6
1471252,ACCSPMM_SPMM_SYMMETRIC,Stanford.mtx,TCA_reorder,SYMMETRIC,random_ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error: [Errno 2] No such file or directory: 'perms_random/TCA_reorder/Stanford.perm'

To install AccSpMM, run: bash operators/install_accspmm.sh",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ACCSPMM_SPMM_SYMMETRIC_RANDOM/20260320_081645
1465983,ASPT_SPMM_ROW,wikipedia-20051105.mtx,SB_slashburn,ROW,random_ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error loading matrix: [Errno 2] No such file or directory: 'perms_random/SB_slashburn/wikipedia-20051105.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW_RANDOM/20260320_050628_7
1465568,FLASHSPARSE_SPMM_SYMMETRIC,rgg_n_2_21_s0.mtx,TCA_reorder,SYMMETRIC,ops,job_failed,"home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
         ^^^^^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'perms/TCA_reorder/rgg_n_2_21_s0.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/FLASHSPARSE_SPMM_SYMMETRIC/20260320_045631_2
1460727,ASPT_SPMM_SYMMETRIC,nlpkkt120.mtx,TCA_reorder,SYMMETRIC,ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error loading matrix: [Errno 2] No such file or directory: 'perms/TCA_reorder/nlpkkt120.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_SYMMETRIC/20260319_172224_5
1460901,CUSPARSE_SPMM_BSR_SYMMETRIC,wikipedia-20061104.mtx,TCA_reorder,SYMMETRIC,ops,job_failed,"n load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms/TCA_reorder/wikipedia-20061104.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC/20260319_174031_2
1460548,ASPT_SPMM_SYMMETRIC,wikipedia-20060925.mtx,TCA_reorder,SYMMETRIC,ops,job_failed,"Loading GCC/13.3.0
  Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0
    binutils/2.42-GCCcore-13.3.0
Error loading matrix: [Errno 2] No such file or directory: 'perms/TCA_reorder/wikipedia-20060925.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_SYMMETRIC/20260319_172126_3
1459265,SMAT_SPMM_ROW,kron_g500-logn18.mtx,random1D,ROW,ops,job_failed,"[HGEMM 2026-03-19 14:03:52 1592557:1592557 main.cu:82 main] Profiling: enable wmma: 1, enable mma: 1, warmup iterations: 1, profiling iterations: 10, sleep duration: 100 ms, enable check: 0
[HGEMM 2026-03-19 14:03:52 1592557:1592557 main.cu:90 main] Input .mtx: /tmp/tmpi9o7haiq.mtx
[HGEMM 2026-03-19 14:03:55 1592557:1592557 matrix.h:150 SparseMatrix] Read /tmp/tmpi9o7haiq.mtx
[HGEMM 2026-03-19 14:03:55 1592557:1592557 matrix.h:156 SparseMatrix] 262144 x 262144, nnz = 21165908, A[0] = 1.000000",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/SMAT_SPMM_ROW/20260319_131001_2
